XsensPlugin_processed_segments_Right Foot_pose_qw;XsensPlugin_processed_segments_Right Foot_pose_qx;XsensPlugin_processed_segments_Right Foot_pose_qy;XsensPlugin_processed_segments_Right Foot_pose_qz;XsensPlugin_processed_segments_Right Foot_pose_tx;XsensPlugin_processed_segments_Right Foot_pose_ty;XsensPlugin_processed_segments_Right Foot_pose_tz;t
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.08
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.085
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.09
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.095
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.1
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.105
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.11
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.115
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.12
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.125
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.13
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.135
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.14
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.145
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.15
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.155
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.16
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.165
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.17
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.175
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.18
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.185
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.19
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.195
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.2
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.205
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.21
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.215
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.22
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.225
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.23
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.235
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.24
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.245
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.25
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.255
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.26
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.265
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.27
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.275
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.28
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.285
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.29
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.295
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.3
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.305
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.31
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.315
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.32
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.325
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.33
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.335
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.34
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.345
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.35
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.355
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.36
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.365
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.37
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.375
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.38
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.385
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.39
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.395
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.4
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.405
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.41
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.415
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.42
