XsensPlugin_processed_segments_Left Foot_pose_qw;XsensPlugin_processed_segments_Left Foot_pose_qx;XsensPlugin_processed_segments_Left Foot_pose_qy;XsensPlugin_processed_segments_Left Foot_pose_qz;XsensPlugin_processed_segments_Left Foot_pose_tx;XsensPlugin_processed_segments_Left Foot_pose_ty;XsensPlugin_processed_segments_Left Foot_pose_tz;t
0.908572;0.0864999;0.00554108;0.408637;2.27729;-3.68004;0.10472;9.35
0.908572;0.0864999;0.00554108;0.408637;2.27729;-3.68004;0.10472;9.355
0.909134;0.0812007;0.00338252;0.408497;2.27727;-3.6812;0.104571;9.36
0.909134;0.0812007;0.00338252;0.408497;2.27727;-3.6812;0.104571;9.365
0.909134;0.0812007;0.00338252;0.408497;2.27727;-3.6812;0.104571;9.37
0.909134;0.0812007;0.00338252;0.408497;2.27727;-3.6812;0.104571;9.375
0.909911;0.0738022;0.000531571;0.408186;2.2772;-3.6827;0.104383;9.38
0.911042;0.062348;-0.00372452;0.407555;2.27698;-3.68495;0.104158;9.385
0.911042;0.062348;-0.00372452;0.407555;2.27698;-3.68495;0.104158;9.39
0.911584;0.0446392;-0.00618893;0.408637;2.27684;-3.68753;0.104567;9.395
0.911584;0.0446392;-0.00618893;0.408637;2.27684;-3.68753;0.104567;9.4
0.911584;0.0446392;-0.00618893;0.408637;2.27684;-3.68753;0.104567;9.405
0.911584;0.0446392;-0.00618893;0.408637;2.27684;-3.68753;0.104567;9.41
0.911584;0.0446392;-0.00618893;0.408637;2.27684;-3.68753;0.104567;9.415
0.911584;0.0446392;-0.00618893;0.408637;2.27684;-3.68753;0.104567;9.42
0.911584;0.0446392;-0.00618893;0.408637;2.27684;-3.68753;0.104567;9.425
0.911671;0.0322547;-0.00674708;0.409598;2.27606;-3.68995;0.105594;9.43
0.911584;0.0281223;-0.00715936;0.410089;2.27571;-3.69119;0.106129;9.435
0.911584;0.0281223;-0.00715936;0.410089;2.27571;-3.69119;0.106129;9.44
0.911485;0.02639;-0.00781206;0.410413;2.2755;-3.69201;0.10639;9.445
0.911485;0.02639;-0.00781206;0.410413;2.2755;-3.69201;0.10639;9.45
0.911485;0.02639;-0.00781206;0.410413;2.2755;-3.69201;0.10639;9.455
0.911485;0.02639;-0.00781206;0.410413;2.2755;-3.69201;0.10639;9.46
0.911485;0.02639;-0.00781206;0.410413;2.2755;-3.69201;0.10639;9.465
0.911485;0.02639;-0.00781206;0.410413;2.2755;-3.69201;0.10639;9.47
0.91138;0.0248958;-0.00852183;0.410725;2.27562;-3.69215;0.106655;9.475
0.91138;0.0248958;-0.00852183;0.410725;2.27562;-3.69215;0.106655;9.48
0.91138;0.0248958;-0.00852183;0.410725;2.27562;-3.69215;0.106655;9.485
